,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
3040,"[-2.80088704e-22 -7.94697874e-23  1.91129766e-22 ...  2.22908955e-22
 -2.04553019e-22  7.63280805e-23]",71.0,40.0,0,-0.084,0.444,810,2.593777007498918
3041,"[ 1.09507767e-22  4.61505567e-22 -1.15068061e-22 ...  2.32895273e-22
  4.74315697e-23  2.54629164e-22]",118.0,68.0,0,0.025,-0.313,810,4.804185494817326
3042,"[-1.21755888e-22 -1.39148137e-22 -1.06361091e-22 ...  1.74417037e-22
  8.74918914e-23 -3.98571049e-23]",149.0,116.0,2,-0.599,-0.437,810,6.243844928767329
3043,"[-2.39448699e-23  1.44802982e-22  1.99085891e-22 ... -1.70494859e-22
 -7.04332814e-23 -1.77708250e-22]",129.0,17.0,2,0.302,0.285,810,1.1583775606127313
3044,"[-4.83849328e-23 -1.79632328e-22  9.38556628e-23 ...  9.40371288e-24
 -5.52887852e-23 -8.63853263e-23]",147.0,75.0,1,-0.358,0.484,810,4.9360116856895795
3045,"[-4.00547558e-23  4.19616016e-23  5.94221605e-23 ... -1.13908066e-22
  8.22413587e-23  2.39513405e-22]",124.0,23.0,0,-0.189,0.788,810,1.9346687574909909
3046,"[ 1.62727029e-24 -5.50908992e-24  1.67044322e-22 ...  9.48116574e-23
  5.19827154e-23 -1.83262861e-23]",126.0,43.0,2,0.459,-0.626,810,3.3216644202788403
3047,"[ 1.30078445e-22  5.30897248e-23 -1.10692746e-22 ...  2.11633371e-22
  1.00420796e-22  5.12515930e-23]",146.0,34.0,2,0.606,-0.547,810,2.7850839554341187
3048,"[ 2.53558656e-22  2.80411621e-23 -9.15012010e-23 ...  2.75228898e-23
  9.26196608e-24 -6.68627333e-23]",77.0,59.0,0,0.317,-0.77,810,3.5940789646378186
3049,"[ 2.99700505e-22 -7.11398279e-23  7.14865548e-23 ... -1.57702385e-22
  2.34138112e-22  5.89516596e-23]",52.0,40.0,1,-0.237,-0.329,810,2.201953172870375
3050,"[1.95455841e-22 2.76946284e-22 1.54780001e-22 ... 6.67883428e-23
 1.64602359e-22 5.42208020e-23]",122.0,5.0,1,0.561,-0.294,810,0.47111301187607263
3051,"[ 2.33741494e-22  1.60340506e-23 -7.09232454e-23 ...  3.41615055e-22
 -1.84416111e-22 -1.09859396e-22]",38.0,30.0,2,-0.321,0.647,810,1.669951009554751
3052,"[-1.30132639e-22  1.11088277e-22  2.98891637e-23 ...  1.39363464e-22
  5.31591487e-24 -2.19788945e-23]",80.0,38.0,2,0.28,-0.297,810,2.6522750922953984
3053,"[-2.43913828e-23  1.38678231e-22  5.44168672e-23 ... -1.60317516e-22
 -7.11873227e-23 -1.84467435e-22]",102.0,25.0,2,-0.123,0.454,810,1.8785094649361929
3054,"[-3.25849141e-23  3.54124802e-23  1.05183007e-22 ... -1.35046429e-22
  1.99577439e-22  7.81634395e-23]",50.0,6.0,0,-0.267,0.625,810,0.5048623077015449
3055,"[ 7.21281474e-23 -1.06543810e-22 -7.93025278e-23 ...  2.52294415e-24
 -1.97980072e-22  1.77134935e-22]",67.0,7.0,1,-0.279,-0.177,810,0.5955749540164886
3056,"[-1.13077386e-23  3.83320213e-23  3.14864417e-23 ... -1.92847675e-22
 -4.94534243e-23  3.11095491e-22]",44.0,32.0,0,0.524,-0.573,810,2.044241132432218
3057,"[-1.49137210e-22 -3.52407029e-24  1.05261226e-22 ...  3.93973393e-23
  3.23511580e-23  2.31702335e-22]",143.0,1.0,0,-0.034,0.422,810,0.16500094645508148
3058,"[-1.41054550e-22 -9.77970480e-23  1.95205454e-22 ...  1.79599521e-23
  1.67913500e-22 -2.19658283e-23]",49.0,9.0,0,-0.434,0.086,810,0.681562780319512
3059,"[ 8.85312160e-23 -2.90123981e-23  4.14196901e-23 ... -1.16452664e-22
 -1.00208611e-23 -6.83380195e-23]",103.0,55.0,0,-0.771,0.43,810,3.1990792084559496
3060,"[ 6.16961646e-23  4.72914522e-23 -1.49934881e-23 ... -3.99569339e-23
 -7.73507268e-23 -7.28556759e-23]",108.0,49.0,2,-0.36,-0.303,810,3.4241489482552265
3061,"[-5.53995658e-25  3.89128164e-23  7.58595338e-23 ... -5.85006168e-23
 -1.63342721e-22  1.15687590e-22]",98.0,2.0,1,0.23,-0.633,810,0.25534526303758986
3062,"[-1.27642444e-22  1.07490949e-22 -1.10785912e-22 ...  2.94969561e-23
  2.82948489e-22 -1.10915742e-23]",78.0,60.0,2,0.133,0.281,810,3.963658408126406
3063,"[ 7.70825544e-23 -2.61740792e-22  2.00021559e-22 ... -8.47820116e-23
  6.62272316e-23 -2.42772680e-23]",65.0,13.0,2,-0.308,0.296,810,0.9789710688056783
3064,"[-1.30395740e-22 -3.04721827e-23 -1.91023551e-22 ... -1.75272240e-24
 -8.57898900e-23  8.63693021e-23]",146.0,127.0,0,0.251,0.239,810,7.069512662199111
3065,"[-6.90286586e-24  5.24864203e-23  8.06304748e-23 ... -2.67535989e-22
 -4.68390227e-23 -2.38681938e-22]",69.0,58.0,1,0.214,-0.519,810,3.225058029799832
3066,"[-6.95081202e-24 -3.94088753e-22 -4.84356556e-23 ...  1.69480239e-22
 -9.47367225e-23  4.29039429e-23]",119.0,43.0,1,-0.567,0.529,810,3.3337704238487595
3067,"[ 1.03651511e-22 -6.68027994e-23 -1.99798226e-22 ... -5.76398122e-23
  4.64834979e-23 -8.07581992e-23]",113.0,26.0,2,0.28,-0.418,810,1.9962764020668837
3068,"[-1.09660515e-22  2.37012750e-22 -1.92809836e-22 ... -7.44259692e-23
  6.35096807e-23 -1.36448671e-22]",105.0,6.0,0,0.071,0.183,810,0.4851859440722196
3069,"[-1.22048245e-23  1.33298147e-22 -2.58737355e-24 ...  6.10791844e-23
 -5.26778240e-23  6.35656623e-24]",106.0,30.0,2,-0.319,-0.444,810,2.180758048608964
3070,"[ 1.86577711e-22  1.86487686e-22 -1.99770554e-22 ... -2.24144079e-22
 -9.25152196e-23 -1.58393316e-22]",49.0,4.0,2,-0.319,-0.4,810,0.2999611583280631
3071,"[-6.24930423e-23  2.30924786e-23  1.61066521e-22 ...  1.28618789e-22
 -2.57093398e-22  2.12007231e-23]",116.0,79.0,2,-0.405,-0.097,810,4.396960805949208
3072,"[-1.08469808e-22  7.45319691e-23 -4.60728246e-23 ... -2.80895403e-22
 -7.99673193e-24  2.10342768e-22]",26.0,17.0,0,0.289,-0.164,810,1.095282801820469
3073,"[-1.81890099e-22  1.47256389e-22 -1.64857583e-22 ...  8.12990140e-23
  2.24301881e-23  9.11833613e-23]",92.0,40.0,2,0.237,0.738,810,2.454587276765145
3074,"[ 3.23823992e-23  2.70734867e-23 -1.11952335e-22 ...  8.00171564e-24
 -1.27668834e-22  1.27918262e-22]",136.0,30.0,1,-0.403,-0.414,810,2.5079078040020004
3075,"[ 1.09362751e-22  2.03269889e-22 -4.81447805e-24 ...  1.79534632e-23
 -7.09580517e-23 -6.80005609e-23]",76.0,67.0,1,-0.489,-0.363,810,3.5372109533540903
3076,"[ 1.70706836e-22 -8.77831044e-24  1.60594386e-22 ... -2.15875392e-22
 -1.13382581e-22  2.04196728e-22]",107.0,82.0,0,-0.064,0.646,810,4.574575544695855
3077,"[-4.71498879e-22  1.85413752e-22  7.08874567e-23 ...  2.85797348e-23
 -3.01199502e-22  9.65414746e-23]",90.0,74.0,1,-0.798,-0.149,810,3.9348559621455585
3078,"[-3.05722735e-23 -8.42773011e-23  3.32612446e-23 ... -1.50347286e-22
 -3.74356894e-22  2.68000181e-22]",88.0,38.0,1,0.765,-0.588,810,2.713587808305102
3079,"[ 1.22887774e-22 -1.72496916e-22 -2.24175868e-22 ...  1.18246319e-22
  9.02557511e-24 -6.39005553e-23]",34.0,30.0,2,0.689,-0.448,810,1.7847061745619126
3080,"[ 4.84205546e-23  3.29552429e-23 -1.37055349e-22 ...  5.16835970e-23
  4.20917139e-23  1.28898302e-22]",146.0,36.0,0,0.088,0.675,810,3.1121244674240427
3081,"[-1.09208714e-22  2.65944969e-22  1.28830171e-22 ...  2.12670152e-22
  1.56319231e-23  3.01634589e-22]",137.0,70.0,1,0.523,0.391,810,4.804023718036371
3082,"[-1.48755089e-22  3.25232224e-23 -1.22982644e-22 ...  4.23388644e-22
 -1.94108821e-23  1.31975613e-22]",150.0,42.0,0,0.135,-0.321,810,3.5286407775898936
3083,"[3.83299820e-23 1.51947978e-22 3.01754017e-23 ... 2.08667614e-23
 1.30732574e-22 1.38747830e-22]",144.0,103.0,1,-0.556,-0.175,810,6.512561006187191
3084,"[ 2.27675185e-23 -1.12725657e-22 -5.16114892e-24 ... -6.17735589e-23
  9.30930973e-23  8.48216915e-23]",149.0,14.0,1,-0.034,0.293,810,1.151746748935013
3085,"[ 1.42417861e-22 -1.65228446e-23  1.55322421e-22 ...  9.33671237e-23
  1.28931476e-23 -1.45672564e-22]",130.0,102.0,0,-0.565,-0.184,810,5.724082156011827
3086,"[-2.22957893e-24 -2.83397413e-23  1.26699626e-22 ...  2.29240048e-23
 -5.11325933e-23 -5.74381608e-23]",58.0,2.0,2,-0.787,0.531,810,0.1292171421840737
3087,"[-1.15071748e-22 -8.17258241e-24 -3.26666971e-23 ...  2.43055198e-22
  1.97932315e-22 -2.97862953e-22]",129.0,105.0,0,0.705,-0.075,810,5.8099734060346835
3088,"[-1.40866479e-22  7.78322761e-23  1.24985680e-22 ...  1.28828605e-22
  1.62242046e-22 -1.08811320e-22]",140.0,131.0,1,0.125,0.524,810,7.24839783996277
3089,"[-2.28851214e-23 -1.85740283e-22  8.36469702e-23 ... -3.50133740e-23
  7.45248577e-24  9.65681173e-23]",115.0,84.0,1,0.225,0.143,810,5.238678885053358
3090,"[-5.52445346e-23  4.80703888e-23  8.58490584e-24 ...  2.93137781e-23
 -1.90654789e-22 -6.26534807e-23]",120.0,60.0,1,0.442,0.399,810,4.595066849891783
3091,"[-6.82429789e-24  2.00878722e-22  1.88677740e-22 ... -9.35073887e-24
 -1.00021809e-22  3.24859571e-23]",120.0,93.0,0,-0.259,0.314,810,5.6212499456530045
3092,"[ 1.69546431e-22  8.54594954e-23 -4.24737192e-23 ... -1.12268764e-22
 -1.64060769e-22  2.35497113e-22]",121.0,78.0,1,0.277,-0.035,810,4.668977175721909
3093,"[-8.71482045e-23  5.12495697e-23 -8.93001827e-23 ...  5.43856797e-23
  1.74661650e-22 -3.47043969e-23]",105.0,58.0,2,-0.723,-0.468,810,3.4756752285617196
3094,"[ 1.32788551e-22  2.09192281e-22  7.50254616e-23 ... -1.16671778e-22
  7.13721816e-23 -2.28978640e-23]",116.0,23.0,0,-0.42,-0.16,810,2.133776464919936
3095,"[-2.04020455e-22  3.96936401e-23  2.13723601e-23 ... -7.64341897e-23
 -2.15240405e-22  8.63243749e-23]",69.0,11.0,0,0.689,-0.198,810,0.9394304287315446
3096,"[-7.25874178e-23  1.57972948e-22  1.97929177e-23 ...  2.57090233e-23
 -1.69741540e-22  5.15855458e-23]",142.0,125.0,2,-0.717,-0.076,810,6.881682788989175
3097,"[-1.69148562e-23  3.53832934e-23 -1.53311387e-22 ...  1.33264684e-22
  1.21629005e-23 -2.05225064e-22]",112.0,55.0,2,-0.723,0.172,810,3.656519993176986
3098,"[-8.54684415e-23 -5.36433334e-23  7.62868728e-23 ... -2.02975063e-22
  1.31337221e-22 -1.92226779e-22]",150.0,14.0,1,0.212,0.09,810,1.1549793828921229
3099,"[ 2.82907092e-22  1.00109392e-22 -1.74339398e-23 ... -1.73678342e-22
 -3.73055462e-23 -1.34314565e-22]",6.0,3.0,1,0.366,-0.107,810,0.13794798818571835
3100,"[ 1.14506247e-22 -1.75712483e-22  1.15797797e-22 ... -1.15797403e-22
 -1.58203656e-22 -4.57279827e-23]",114.0,43.0,1,-0.397,0.795,810,3.006933320451432
3101,"[-1.33693519e-22  3.01744343e-23  2.37188888e-23 ... -4.38713697e-24
 -1.96061755e-23 -2.29663715e-22]",137.0,9.0,1,0.75,-0.434,810,0.8519976924900939
3102,"[-4.50135242e-23  2.22159650e-23  7.74571319e-23 ... -5.24747088e-23
  4.63567128e-25  7.07862019e-23]",51.0,43.0,1,-0.166,0.66,810,2.2726732727724936
3103,"[ 5.90264873e-24 -2.37382517e-22 -5.33554652e-24 ... -2.95578832e-22
 -6.76949563e-23 -1.41682739e-23]",37.0,3.0,1,0.062,0.158,810,0.2540968650442562
3104,"[ 1.48876570e-22 -2.87964955e-22  3.14009991e-22 ... -1.25965810e-22
 -1.48242198e-22  2.00838784e-22]",144.0,68.0,1,0.033,-0.118,810,5.223722261804325
3105,"[-8.91036764e-23 -2.56188539e-23  1.74236284e-23 ...  8.20249645e-23
 -1.29176219e-22 -2.08548070e-23]",95.0,82.0,0,-0.573,-0.367,810,4.482208571746726
3106,"[ 8.82085615e-23  1.27776622e-22 -8.06943425e-23 ... -1.61616580e-23
 -1.08433343e-22  1.19530938e-22]",90.0,25.0,2,-0.309,0.329,810,1.9419207317661518
3107,"[-1.65943247e-22 -4.67031384e-23 -1.37428100e-22 ...  6.48324773e-24
 -5.63161882e-23 -7.12303922e-23]",145.0,92.0,2,0.23,0.26,810,5.684322772455927
3108,"[ 3.93864101e-23  4.07267432e-23  4.94111492e-23 ...  1.92440767e-25
 -1.45606185e-22 -9.92976259e-23]",137.0,109.0,0,0.67,0.475,810,5.824254075022748
3109,"[ 5.58684496e-23  1.43228764e-22 -1.04687256e-22 ... -1.72722403e-22
  3.49664470e-23  9.60035914e-23]",63.0,39.0,0,0.553,0.15,810,2.4159764901607605
3110,"[-2.01693420e-23 -1.70069517e-22  1.74032996e-22 ...  6.62843820e-23
  3.69136579e-24 -1.01366752e-22]",149.0,106.0,1,0.743,-0.099,810,6.364975676072576
3111,"[-1.72415726e-22  1.35588416e-22 -3.81753428e-24 ... -1.23814195e-22
  8.54702276e-23 -6.72680513e-23]",136.0,85.0,1,0.123,-0.59,810,5.5407476925779005
3112,"[ 3.64438971e-23 -5.68180641e-23 -2.43541491e-23 ... -3.28566709e-22
  3.74270499e-22 -1.25473503e-22]",18.0,9.0,1,-0.287,-0.563,810,0.5520307597349513
3113,"[ 3.00046633e-23 -9.51596798e-23  4.14338783e-23 ... -8.73348872e-23
 -5.17616247e-23 -1.51933182e-22]",148.0,58.0,0,0.043,-0.568,810,4.220232181160456
3114,"[ 1.66876308e-22 -3.37257361e-23 -5.13918649e-23 ... -2.31345946e-23
  1.43345840e-23 -8.90877608e-23]",140.0,58.0,1,-0.175,0.575,810,3.3076530703700566
3115,"[ 1.87276195e-22 -4.27344797e-23 -5.32039971e-24 ... -1.67652146e-23
  1.38387868e-23  7.93366449e-23]",82.0,6.0,2,-0.416,-0.093,810,0.5701573283746789
3116,"[ 6.83829429e-23  1.14036583e-24  3.68415079e-24 ... -9.31289938e-24
  2.90430621e-24  2.39749259e-22]",145.0,28.0,1,-0.657,-0.552,810,2.015900990869531
3117,"[ 7.07270233e-23  2.75719715e-22  1.11127419e-23 ... -5.86041756e-23
  3.41222011e-22 -1.11987401e-22]",117.0,1.0,0,0.661,-0.62,810,0.10509118119866408
3118,"[ 1.62870513e-23 -4.83214039e-24  2.31495296e-23 ...  1.15824791e-22
 -1.67695792e-23 -7.01271082e-23]",138.0,77.0,0,-0.386,0.4,810,4.624648608316323
3119,"[ 2.29644770e-23  8.38026989e-23 -1.21682287e-22 ...  1.84331456e-22
  1.49822558e-22 -1.62975228e-22]",43.0,23.0,0,-0.264,0.25,810,1.3868602018337104
3120,"[ 1.98483251e-22 -8.90363003e-23 -2.41056438e-22 ...  8.65468920e-23
  1.81767904e-22  1.07501103e-23]",143.0,30.0,2,-0.55,-0.273,810,2.49499095134224
3121,"[ 6.83511802e-23 -3.83777609e-23 -1.81432526e-22 ...  8.11233430e-23
  8.60625263e-23 -1.48611673e-22]",115.0,45.0,0,-0.563,0.081,810,2.8048999245080672
3122,"[ 2.44587583e-25 -2.41986665e-23 -1.62177008e-22 ... -2.56728154e-23
 -1.22208174e-22 -1.66003440e-23]",146.0,105.0,2,0.747,-0.112,810,6.169118393313647
3123,"[ 1.41946773e-22 -1.60221991e-22  5.15937111e-23 ... -1.73853910e-22
 -5.12067750e-23  8.15102088e-24]",116.0,103.0,0,0.522,0.601,810,5.285885580167953
3124,"[1.65642030e-22 1.03625788e-22 5.98786805e-23 ... 1.19641759e-22
 3.06841200e-24 1.07495826e-22]",28.0,15.0,2,-0.662,0.502,810,0.9681626564072875
3125,"[-1.43408658e-22 -1.99475883e-22 -1.41792795e-22 ...  3.32094546e-23
 -6.73399262e-24  8.67629697e-23]",147.0,83.0,1,-0.435,-0.074,810,5.197302330757412
3126,"[-1.29578509e-23  8.42438908e-23 -1.07637750e-22 ... -3.53209012e-23
  3.63596621e-23  4.53735473e-23]",120.0,80.0,2,0.581,0.149,810,5.4168814390125775
3127,"[ 6.71517055e-24 -4.04075416e-24 -9.00086583e-23 ...  2.87430337e-23
  2.79799247e-23  1.17891447e-22]",120.0,28.0,0,-0.127,0.097,810,2.392570576517516
3128,"[ 4.21301833e-22 -1.21702547e-23 -5.08953947e-23 ... -2.51965857e-23
 -5.10557049e-23 -2.56711599e-22]",70.0,2.0,2,0.655,-0.734,810,0.17537476679514424
3129,"[ 5.54157481e-23 -3.70055048e-23  1.07518724e-22 ...  5.37855821e-23
 -1.12009689e-23  2.62068965e-23]",116.0,113.0,0,0.315,0.035,810,5.702893933748487
3130,"[-1.39019109e-22 -7.69418270e-23 -2.26103115e-22 ... -1.71099797e-22
  8.85277170e-23 -2.04267202e-22]",134.0,47.0,0,-0.404,-0.17,810,3.500904073360593
3131,"[ 1.60670029e-22 -2.70047628e-24 -4.64220911e-23 ...  2.79148127e-22
 -7.67805673e-23  8.36993141e-23]",134.0,83.0,2,-0.03,0.745,810,4.127824202400713
3132,"[ 3.91066549e-23 -1.62223022e-22 -9.49442976e-23 ... -1.97741529e-22
  1.22448053e-22  7.04389693e-24]",62.0,4.0,2,0.344,0.374,810,0.3590184330504997
3133,"[-1.94088949e-22  8.76987843e-23  1.36873395e-23 ... -9.61828494e-24
  4.76881876e-23  3.85217385e-23]",130.0,90.0,2,-0.772,-0.754,810,5.861643886455177
3134,"[ 6.11345375e-23 -6.79662030e-23  1.40965557e-24 ...  1.35286051e-22
 -7.86092029e-23  1.66684455e-22]",56.0,26.0,2,-0.58,-0.429,810,1.7708390024848923
3135,"[-1.09747282e-22  1.98313603e-22  9.36474210e-23 ...  1.69343139e-22
 -7.73255253e-23  9.88086649e-23]",121.0,32.0,0,0.487,-0.701,810,2.5043788242786222
3136,"[-1.06290991e-22 -6.11527360e-23  3.31194018e-25 ... -3.68711497e-25
  7.23558586e-23 -1.11843948e-22]",129.0,71.0,2,-0.478,0.234,810,4.228907167481829
3137,"[ 7.27714939e-23  2.54266065e-22  1.62170453e-23 ... -1.15973587e-22
 -4.11314328e-23  2.12087456e-23]",79.0,77.987,0,-0.589,-0.243,810,3.5277735642809547
3138,"[-1.00082172e-22  3.71784797e-23  9.94858761e-23 ...  1.64063123e-22
  3.57600351e-23  8.54883012e-23]",123.0,16.124,0,-0.072,-0.791,810,1.4206084387040698
3139,"[-2.15940345e-23 -1.06909533e-22  1.98552458e-23 ...  1.76369012e-22
 -1.60579387e-22  4.32405120e-23]",140.0,78.0,2,-0.753,0.091,810,5.497326813298177
3140,"[ 3.26118934e-23  1.58835492e-22  3.99121165e-23 ...  1.93700231e-22
  1.72297213e-22 -8.06021298e-23]",58.0,52.0,2,-0.594,0.296,810,2.947648693303659
3141,"[ 8.41534874e-23  1.61278250e-22  1.98759260e-22 ... -2.79557439e-23
  1.81892638e-23  1.05231600e-22]",75.0,15.0,2,0.377,-0.76,810,1.280113364322386
3142,"[ 5.71839602e-23 -2.39255687e-22 -5.25103338e-23 ...  1.25692031e-22
  1.30967195e-22  1.33746693e-22]",83.0,8.0,2,0.184,0.599,810,0.7372525237852858
3143,"[ 1.04185729e-22 -2.45807064e-22  4.89201145e-23 ... -9.16361906e-23
 -8.04644476e-23  1.61342237e-22]",69.0,22.0,2,-0.168,0.115,810,1.5938465219121325
3144,"[-2.03840930e-22  2.51223220e-22  4.00390409e-23 ...  3.00780816e-23
  5.66309743e-23  1.25987000e-22]",139.0,34.0,1,0.31,-0.198,810,2.6645430833617207
3145,"[-1.65303858e-22  1.62603812e-22  1.15757738e-22 ...  2.83831498e-23
 -3.90749975e-23 -2.13599395e-23]",135.0,9.0,0,0.656,0.44,810,0.7974857714859402
3146,"[-1.04153918e-22 -1.94037696e-22 -1.15954536e-22 ...  1.55026360e-22
  2.42582595e-23 -1.52246698e-23]",126.0,98.0,0,-0.023,-0.648,810,5.873435511173612
3147,"[-4.22139020e-23 -8.36615310e-23  1.74808733e-22 ... -1.69860823e-22
  1.01660767e-22  8.66682398e-23]",51.0,29.0,0,0.74,0.64,810,1.6930045989744393
3148,"[-2.20475534e-22  1.93156333e-22 -1.42517719e-22 ...  5.19119022e-24
 -9.46954906e-23 -3.02820643e-22]",45.0,4.0,0,0.619,-0.227,810,0.35005392581513506
3149,"[ 1.01701651e-23 -1.89644347e-22 -9.02628376e-23 ...  6.67443057e-23
 -1.46685982e-22 -9.29023491e-23]",53.0,10.0,1,0.62,0.688,810,0.8355422372559242
3150,"[-2.65237295e-24  3.38733679e-23  1.65627265e-23 ...  7.55036718e-23
 -1.44414910e-22 -1.57535764e-22]",60.0,25.0,2,-0.192,0.392,810,1.8046602405524086
3151,"[-6.60757730e-23 -1.50046630e-22  1.44301034e-22 ... -1.91353497e-22
 -6.52869797e-24  2.71414658e-22]",85.0,22.0,0,0.478,-0.244,810,1.7746542831673067
3152,"[ 6.20631201e-23 -1.01468402e-22 -2.12512351e-22 ... -1.72583940e-22
  6.76013140e-23  1.44054695e-22]",96.0,38.0,0,-0.643,-0.369,810,2.8321616917250165
3153,"[ 9.99914277e-23 -3.99466422e-23 -5.84965437e-23 ... -2.99193909e-23
 -5.15084017e-24 -3.31293650e-22]",97.0,78.811,0,-0.342,0.255,810,4.771252001255139
3154,"[5.83095772e-23 2.24101096e-23 5.71580322e-23 ... 2.34656979e-22
 5.46207083e-23 1.59038554e-22]",146.0,28.0,2,-0.061,-0.693,810,2.5825766863031125
3155,"[-1.55697983e-22  5.42482377e-23 -5.38384823e-23 ...  2.86881851e-22
 -1.25555266e-22 -2.33219145e-23]",143.0,42.0,0,-0.205,0.091,810,3.4886904164171404
3156,"[-7.82150151e-23  9.56298018e-23  2.86408059e-22 ...  9.33545315e-23
 -2.07868204e-23 -1.41904952e-22]",133.0,22.0,0,-0.096,-0.144,810,1.8550728630528073
3157,"[-9.09402723e-23  4.53929875e-23  2.66614872e-22 ...  1.13595713e-22
 -3.87308689e-24 -4.50202760e-23]",81.0,78.0,1,0.714,-0.083,810,4.420982622367974
3158,"[ 2.79322857e-22  1.52558769e-22  1.48676969e-22 ...  1.57485490e-22
 -2.01969066e-22 -7.44444151e-23]",13.0,4.0,1,-0.467,0.449,810,0.2606013410253157
3159,"[ 8.55725318e-23 -1.53205592e-22  1.18148561e-22 ... -6.64574875e-23
 -8.81537645e-23 -1.59488159e-22]",126.0,55.0,0,0.545,0.366,810,3.9606172375829036
3160,"[-5.75384125e-23 -2.10670573e-22  7.48906925e-24 ... -2.70602716e-24
 -9.81099825e-23  9.88466729e-23]",24.0,9.0,1,-0.526,-0.773,810,0.69853455580297
3161,"[-6.11344691e-23  1.14740214e-22 -7.12992125e-23 ... -3.80710286e-23
 -1.30124652e-22 -1.95634113e-22]",125.0,79.0,1,0.072,0.092,810,5.210498405403467
3162,"[-2.27448250e-23 -2.95155761e-22  1.00540785e-22 ...  4.60417928e-23
 -5.51799858e-23  2.92726659e-22]",138.0,68.0,1,-0.386,0.686,810,5.154309642228815
3163,"[ 2.57238850e-23 -4.04670110e-23  2.22791828e-22 ... -1.92753084e-22
  1.52302710e-22 -4.78454143e-23]",91.0,83.0,2,-0.224,-0.722,810,4.028313968544786
3164,"[-1.09375826e-23 -6.79158613e-23 -1.00511824e-22 ...  1.82986833e-22
 -1.89668741e-22  1.06621160e-22]",115.0,92.0,0,0.694,0.44,810,5.547857572476972
3165,"[-5.78513841e-23  1.77577432e-22 -1.42248092e-22 ...  2.05266809e-22
 -1.78724349e-22 -7.45398649e-24]",96.0,46.0,0,0.134,0.699,810,3.2638429929804236
3166,"[ 1.46112373e-22 -8.03928021e-23 -1.93071012e-23 ...  5.52699840e-23
 -8.39727428e-23 -1.04187730e-22]",87.0,65.0,2,0.394,0.032,810,4.212545925579555
3167,"[-4.80904067e-23  1.38213943e-23  1.44286191e-22 ...  3.05298639e-23
  9.91261030e-23 -2.62828796e-22]",137.0,86.0,0,0.108,-0.124,810,5.1700339543252145
3168,"[ 8.71947519e-23 -7.85427005e-23  1.32002804e-23 ... -2.66161697e-22
  8.83081886e-24 -7.76999973e-23]",106.0,37.0,1,-0.728,0.528,810,2.6125341282710797
3169,"[-4.02903445e-23  8.48379671e-24  2.20868689e-22 ...  8.67438705e-24
 -1.19445861e-22 -8.66607275e-23]",120.0,103.0,1,-0.422,0.621,810,6.528721629292059
3170,"[-5.59640389e-24 -2.23420235e-22  3.30730888e-23 ... -1.70964335e-22
 -1.91299798e-22  7.69955991e-23]",55.0,30.547,0,0.168,0.058,810,2.0040489390175846
3171,"[-2.47802810e-22  5.42009714e-23 -1.57668186e-22 ...  1.73898488e-22
 -1.65491316e-22 -9.66456345e-23]",113.0,50.0,1,-0.711,-0.482,810,3.3240148181683167
3172,"[-1.44790657e-22  1.84832626e-22  1.42810027e-22 ... -8.47566144e-24
  2.33548592e-22 -5.74131999e-23]",150.0,135.0,1,0.463,-0.311,810,7.782459150981701
3173,"[-1.36550641e-22  1.46739137e-23 -1.39724150e-23 ...  1.14346548e-22
 -3.93250184e-23 -1.80272886e-22]",106.0,42.0,1,-0.23,-0.419,810,3.088968238428125
3174,"[-2.15409232e-22  1.30461460e-22 -7.98902913e-23 ... -6.24048074e-24
 -1.28103999e-22 -2.37430808e-22]",143.0,40.0,0,0.72,-0.315,810,3.2704309859026957
3175,"[-8.83606697e-23 -4.35203714e-23  3.69546902e-22 ... -1.15852902e-22
 -1.84817208e-22  3.88081026e-23]",67.0,29.0,2,-0.791,0.424,810,1.9049818934843072
3176,"[ 1.17466733e-22  2.97847776e-23  7.59185008e-23 ...  8.06295616e-23
 -7.96492516e-23  1.11250383e-22]",145.0,145.0,1,-0.066,-0.179,810,7.554922038650294
3177,"[-5.94950552e-23 -1.98443790e-22  9.81457982e-23 ... -2.39270528e-23
 -6.71568837e-23 -2.72295312e-22]",124.0,68.0,2,-0.744,0.639,810,4.1480019019631875
3178,"[-6.40297940e-23 -8.42848122e-23  9.07455491e-23 ... -1.66679501e-22
  1.74821401e-22  1.08376934e-22]",121.0,13.0,0,0.512,-0.784,810,1.029587172808428
3179,"[-6.56908408e-26  3.21750495e-23 -9.57962208e-23 ... -1.51013668e-22
 -2.96098163e-22  6.75755000e-23]",121.0,112.0,1,0.639,0.657,810,6.483931033438667
3180,"[ 1.86676421e-22 -2.93909861e-23 -2.12309974e-22 ...  1.19425021e-22
  1.09999324e-22 -6.90595276e-23]",82.0,55.0,0,-0.382,-0.575,810,3.043807109540609
3181,"[-1.37980043e-22  1.09685303e-22  3.54509143e-23 ...  1.21714998e-22
 -1.97753939e-22  1.60840418e-22]",123.0,66.537,1,0.578,-0.762,810,4.21503223464814
3182,"[-1.91722557e-22 -1.16358001e-22 -2.53884172e-22 ...  1.97113903e-22
 -5.95504354e-23  2.28553564e-22]",108.0,13.0,1,0.599,-0.521,810,1.213428015109571
