,Waveform,m1,m2,Merger Position,spin1z,spin2z,Distance,PSNAR
3418,"[ 1.47346980e-22 -5.99547151e-23  2.07971543e-23 ...  1.22684096e-22
 -1.05527770e-22  2.12324173e-22]",139.0,95.0,2,0.416,-0.62,610,7.299128917761262
3419,"[-1.59361645e-22  1.14343691e-22 -1.71331566e-23 ...  1.56677875e-22
  1.14692215e-22  1.15048649e-22]",118.0,28.0,0,-0.771,-0.401,610,2.8479838331962872
3420,"[ 3.37796604e-23 -5.35988553e-23 -1.95615468e-22 ...  1.35009756e-22
 -1.85117454e-23 -5.41585736e-23]",131.0,71.0,0,0.769,0.169,610,6.090399117401061
3421,"[-1.66545088e-22 -2.62492371e-23 -2.09181656e-22 ... -1.50199817e-22
 -1.51876432e-22  1.20785054e-22]",88.0,41.0,1,0.063,-0.614,610,3.256400233870944
3422,"[-1.11722475e-22 -5.24426567e-23  1.65633374e-22 ...  7.94259599e-23
 -2.27208440e-22  1.23924176e-22]",144.0,23.0,1,-0.282,-0.223,610,2.2791291925264203
3423,"[ 1.31649506e-22 -6.13275887e-23  1.39608604e-24 ... -6.96722486e-23
  1.25342387e-22  7.55374603e-24]",117.0,54.0,1,-0.35,-0.535,610,4.8386700741825255
3424,"[ 6.88759118e-23  1.14952356e-22 -2.76925309e-22 ... -1.82004427e-25
 -4.55768977e-24  5.09181261e-23]",50.0,48.0,0,-0.682,-0.443,610,3.6261926601576224
3425,"[ 6.73181856e-23  1.65246114e-22 -7.19411641e-23 ...  6.27944038e-23
  1.31834178e-22 -4.77638830e-25]",148.0,73.0,2,-0.022,-0.19,610,7.374332693972099
3426,"[-4.65684392e-23  1.09408048e-22  1.55224926e-23 ...  5.88104656e-23
  1.50665827e-22 -2.73473207e-22]",83.0,74.0,0,0.151,0.556,610,5.534397261793771
3427,"[-2.56940237e-23  1.05312864e-22  2.32945802e-22 ... -3.74918556e-22
  5.84220288e-23 -8.43306565e-23]",42.0,26.0,1,-0.575,-0.39,610,2.0547007234897987
3428,"[ 1.86503540e-22  1.40941579e-22  8.69535894e-23 ...  1.35850308e-22
 -1.15612391e-22  1.13642200e-22]",127.0,85.0,2,-0.67,-0.15,610,6.549559262826639
3429,"[ 7.04778445e-23  1.27264263e-24  8.59556007e-23 ...  4.80461710e-23
  1.42103140e-22 -3.26558399e-22]",112.0,81.0,0,0.02,0.51,610,5.691701539036471
3430,"[ 1.07204469e-22 -4.11726230e-23  2.50480043e-22 ... -1.11093273e-22
  2.54397068e-22 -1.96349293e-22]",66.0,49.0,0,-0.212,-0.65,610,4.296009244145282
3431,"[ 8.75194512e-23 -7.99669546e-23  7.33387227e-23 ... -2.08913421e-23
 -2.53389322e-24  9.45351321e-24]",123.0,66.537,1,0.039,0.667,610,5.237532168291489
3432,"[-5.02930325e-23  2.85837953e-22 -2.62133080e-22 ...  2.40001053e-22
 -6.15369019e-23  2.89765169e-22]",122.0,105.0,1,0.58,0.76,610,7.489229932982091
3433,"[ 1.29828750e-22 -1.42998324e-22 -9.22789134e-23 ...  1.62653243e-23
  2.87352855e-22 -7.07186961e-23]",99.0,89.0,0,-0.593,-0.724,610,5.199111100043236
3434,"[ 1.91747325e-22 -1.68040510e-22  2.12508657e-22 ... -3.62439808e-23
 -8.70574653e-23  1.73625691e-22]",137.0,133.0,0,0.037,0.671,610,8.809994169671636
3435,"[-3.09352428e-23 -1.88207634e-22 -2.10460376e-22 ...  1.46342875e-22
 -8.69355426e-23 -1.02498346e-22]",136.0,126.0,0,0.734,0.366,610,9.424769665224034
3436,"[-1.81494244e-24 -1.06612743e-23  7.91425183e-23 ...  2.03935860e-23
  7.42003518e-23 -3.56760701e-23]",121.0,94.0,1,-0.212,-0.302,610,7.463891144981673
3437,"[-2.37933277e-22  8.88379506e-23 -1.80600732e-22 ... -7.64066860e-23
  5.50704388e-23  3.38059716e-23]",43.0,3.0,1,0.725,0.458,610,0.35730383667079063
3438,"[-3.96553783e-22 -2.37194035e-22 -1.77402079e-22 ...  8.20917056e-23
 -9.63486423e-23  1.17584502e-22]",115.0,113.0,1,0.33,-0.018,610,7.681116917360536
3439,"[-4.03451777e-23  5.73563744e-23 -6.02514404e-23 ...  1.24271672e-22
 -7.10987699e-23  5.97540639e-23]",142.0,92.0,1,0.356,0.774,610,6.320270870324024
3440,"[-5.52071043e-23 -4.95057999e-23 -4.65104502e-23 ... -1.56364262e-22
 -1.35742653e-22  1.55678790e-22]",62.0,41.0,2,0.584,0.601,610,3.4344356052266254
3441,"[-5.37959483e-23 -1.00748593e-22  1.34629275e-22 ...  6.40229729e-24
 -2.17215707e-22 -2.18975353e-22]",87.0,8.0,2,0.151,-0.005,610,0.9535381357040003
3442,"[ 3.58315018e-23 -2.34590772e-22 -8.90614716e-23 ... -1.81001618e-22
  4.69702105e-23  4.13395337e-23]",17.0,15.0,1,-0.205,0.367,610,1.0823440265675222
3443,"[-9.49331583e-23  2.31647228e-22 -2.85088857e-22 ... -9.93622500e-23
  1.92253133e-22 -2.50060626e-24]",96.0,82.0,2,0.057,0.107,610,6.205370514153764
3444,"[ 4.12639360e-23 -1.81048127e-24  3.10490063e-23 ...  2.65134202e-23
  4.56437920e-23  2.75632941e-23]",79.0,25.312,1,-0.63,-0.231,610,2.4967741901904046
3445,"[-1.57230016e-23 -4.17993682e-23  3.68182222e-23 ...  3.80372397e-23
  1.14555823e-22 -1.67152257e-22]",70.0,38.0,1,0.695,0.104,610,3.206963871462085
3446,"[-1.25209171e-22 -1.14277253e-22 -2.87913706e-23 ... -6.66553867e-23
 -6.15086527e-23 -1.92628089e-23]",62.0,28.0,1,-0.593,0.564,610,2.4942896283350366
3447,"[ 2.22302326e-22  8.10426383e-23 -2.70021712e-22 ...  1.85460734e-22
 -6.80105607e-23  4.69439319e-23]",21.0,17.0,0,-0.633,-0.549,610,1.1941056996966284
3448,"[ 5.40357394e-24 -3.47260856e-22  1.84881015e-22 ... -1.68965748e-23
  9.68124670e-24 -1.25085430e-25]",64.0,30.0,0,0.217,-0.177,610,3.016780127354262
3449,"[-1.79930013e-22  1.66883355e-23 -1.96055046e-23 ...  5.12375445e-23
 -2.29831222e-22 -1.22609934e-24]",122.0,102.0,1,-0.525,0.647,610,8.396213457749319
3450,"[-5.12404411e-23  7.41065412e-23  6.16209223e-23 ...  1.72759719e-22
 -2.23875106e-22  7.47948282e-23]",105.0,49.0,1,0.489,0.553,610,3.871553338839693
3451,"[-4.18949743e-23  4.94628543e-23  3.21736186e-24 ...  2.01616950e-22
  3.53064716e-23 -7.03889980e-23]",121.0,5.0,2,0.704,0.138,610,0.5607728138251902
3452,"[-5.21906519e-23 -1.60116464e-22 -6.82838710e-23 ...  6.31196450e-23
  2.66294204e-23  1.16296353e-22]",62.0,15.0,2,0.128,-0.434,610,1.5913357148173808
3453,"[ 1.80221527e-22 -2.98726998e-23 -9.98273299e-23 ...  1.90997839e-23
  2.08537113e-22  2.68838789e-22]",69.0,11.0,0,0.319,-0.467,610,1.1545609741268565
3454,"[ 1.63972965e-22  9.04340339e-24 -1.48822207e-22 ...  1.28423962e-22
  2.55013121e-22  1.23509751e-22]",132.0,124.0,1,-0.371,-0.565,610,7.2931950163198715
3455,"[-5.77010719e-23  4.26886287e-23  2.01069147e-22 ...  2.10219573e-22
 -2.46223282e-22  3.00029181e-22]",124.0,32.0,0,0.31,0.555,610,3.5148149688379138
3456,"[-9.99242791e-23  3.57539182e-23 -5.10899429e-23 ... -1.27856724e-22
 -1.33615882e-22  1.05625807e-22]",129.0,37.0,0,0.672,0.514,610,3.874621909424685
3457,"[-4.28658721e-23  6.95654038e-24 -6.61842983e-23 ... -5.04057564e-23
  2.64099132e-23  4.53802479e-23]",140.0,128.0,0,-0.225,-0.411,610,9.689458308162923
3458,"[ 1.59586968e-23  1.24964219e-22 -1.01555600e-22 ...  1.38538427e-22
 -1.10078596e-22  3.27883823e-22]",128.0,28.0,2,0.654,-0.396,610,3.0334927600403634
3459,"[-1.61137358e-22  1.45782796e-22  2.45407539e-23 ... -1.00052053e-22
  1.36326577e-22  3.96974877e-23]",103.0,71.0,2,-0.34,-0.494,610,5.298202596214038
3460,"[ 5.02245960e-23 -9.87540655e-23  6.21019300e-23 ... -7.69773991e-23
 -2.59942504e-23 -6.40511041e-23]",133.0,54.0,1,0.728,-0.376,610,5.244094149817848
3461,"[-1.62181210e-22  2.21321547e-22 -2.33904320e-22 ... -1.24579537e-22
  1.04329634e-22 -8.82235177e-23]",39.0,12.0,0,0.573,0.518,610,1.2398144344328244
3462,"[-1.28120980e-22 -2.14791455e-22  9.85498299e-23 ...  2.13017299e-22
 -1.38784767e-22  1.95738120e-22]",85.0,24.0,1,0.054,-0.442,610,2.4916068633733013
3463,"[-1.39783341e-22 -1.83397325e-22 -3.90680234e-23 ... -2.45566171e-22
  1.86793554e-22  2.77615651e-22]",74.0,33.0,2,0.761,0.529,610,3.2430530202130043
3464,"[-9.25202945e-23 -4.42046394e-23 -3.29032945e-22 ... -2.59396044e-22
  2.45460021e-22 -2.18645188e-22]",111.0,69.0,0,0.214,0.218,610,5.5752903700551615
3465,"[-5.15969680e-23  2.38723783e-22  3.08667667e-23 ...  1.96804870e-23
 -3.43766822e-23  3.93709010e-23]",98.0,25.0,2,0.748,0.473,610,2.709363433195476
3466,"[-4.32855149e-23 -1.01941478e-22  1.52043949e-22 ...  8.40120539e-23
 -1.50770350e-22 -1.62916790e-22]",137.0,13.0,2,-0.339,-0.644,610,1.402249963754247
3467,"[ 6.28663339e-23  3.57722868e-23 -6.22262108e-23 ...  4.79576223e-23
 -6.95874923e-23  4.85866318e-24]",20.0,13.0,2,-0.77,0.732,610,0.9678784036861466
3468,"[-3.50661852e-23 -6.55653729e-23 -2.80913918e-23 ... -1.05927919e-23
 -2.90259958e-23  1.84379309e-22]",88.0,7.0,1,0.542,-0.372,610,0.8084578550899963
3469,"[-8.43961332e-23  1.01164763e-23  1.25483001e-22 ... -1.97631606e-22
 -1.32008029e-22 -1.06422697e-22]",95.0,48.0,0,0.446,0.439,610,4.831898659785123
3470,"[-1.13209664e-22 -2.91185541e-22 -1.35873410e-22 ... -4.73381475e-23
 -1.50180881e-22  9.43669067e-23]",124.0,112.0,0,-0.639,-0.419,610,6.62220112819371
3471,"[ 4.81025795e-23  6.21767199e-23 -9.08713314e-23 ... -1.07233896e-22
  1.87535248e-22  2.16251309e-22]",102.0,41.0,0,-0.659,-0.411,610,3.664440455863772
3472,"[ 1.41375653e-22 -6.71943734e-23 -3.25254028e-23 ... -1.23641831e-22
  2.22542194e-22 -2.05311918e-22]",127.0,103.0,2,0.167,-0.291,610,7.568212937285406
3473,"[ 2.35182096e-23 -2.12382233e-22  9.45664113e-23 ... -1.21915831e-22
  5.31531422e-23 -4.59120809e-23]",93.0,14.0,1,-0.102,-0.018,610,1.7641784946062262
3474,"[ 7.72072823e-23  2.38829160e-23 -6.43014055e-23 ... -5.48553171e-23
  1.30278842e-22 -1.20876119e-22]",140.0,55.0,1,-0.738,-0.507,610,4.727583960867425
3475,"[ 1.06044309e-22 -6.30034451e-23 -7.04500857e-23 ...  1.65116220e-22
 -3.50820602e-23  2.41717679e-22]",113.0,80.0,2,-0.41,0.523,610,6.769114709068117
3476,"[ 1.41633683e-22  1.28105055e-22  2.51241231e-22 ...  1.82496108e-22
 -1.22326082e-22  1.15128575e-22]",124.0,3.0,2,0.388,-0.427,610,0.429014989267652
3477,"[-6.80775489e-23  1.24865101e-22  7.60200772e-23 ... -1.09928501e-22
 -3.39947433e-23 -1.81983820e-22]",112.0,35.0,1,0.029,-0.391,610,4.0221995116942315
3478,"[-1.19291214e-23 -3.06843692e-22 -8.81367651e-23 ...  5.84721500e-24
 -1.38579924e-22 -1.66062037e-22]",80.0,40.0,0,-0.739,-0.706,610,3.438179447630076
3479,"[-6.63250005e-23  4.58379331e-23  1.13969609e-22 ... -1.16093660e-22
 -5.23561046e-23  5.67734943e-23]",83.0,66.0,2,0.296,0.258,610,4.989978791248438
3480,"[ 1.49039898e-22  1.31836599e-22  2.79440659e-24 ... -9.77449076e-23
  7.25752071e-24  3.57089318e-23]",47.0,47.0,0,-0.46,0.139,610,3.5080560306387576
3481,"[ 2.33814571e-23 -1.02900781e-22  6.85714374e-23 ... -2.18542704e-22
  6.42444328e-23 -2.77727871e-23]",81.0,73.0,0,0.691,0.298,610,5.3420915466262615
3482,"[ 1.07646709e-22 -2.54667217e-23  1.93321915e-23 ...  1.80255898e-23
 -2.33526749e-22  3.62508776e-22]",120.0,107.0,0,-0.401,0.419,610,8.136084923595332
3483,"[ 2.96432309e-22 -1.31411420e-22  2.19616900e-23 ... -2.49973701e-22
  1.46363549e-22 -6.51030850e-23]",99.0,28.0,2,0.36,0.627,610,2.918310404015247
3484,"[-5.91136212e-24 -2.71207760e-22  2.35319960e-22 ...  1.14004124e-22
 -4.21022153e-23 -6.69375648e-23]",138.0,10.0,2,-0.534,0.494,610,1.089578925008918
3485,"[ 9.88319225e-23 -3.14427805e-23  2.08899668e-23 ...  1.07376862e-22
  1.72275964e-22  3.12884581e-23]",147.0,72.0,1,0.695,-0.015,610,6.187398350526552
3486,"[ 6.80647363e-23 -3.13286158e-22  7.90685191e-23 ... -2.50768045e-23
 -3.25184877e-23 -1.95903948e-23]",75.0,15.0,1,0.457,-0.391,610,1.6611454789906932
3487,"[-2.40922662e-22  1.15098481e-22 -1.10929299e-22 ...  3.97837997e-24
 -7.17203207e-23  7.08926654e-23]",53.0,52.0,2,0.06,-0.013,610,3.7635454111448348
3488,"[ 6.54867471e-23 -3.65407147e-23 -1.20277943e-23 ...  3.15428501e-22
  5.91163137e-23 -1.37610288e-22]",106.0,78.0,2,-0.176,-0.593,610,6.606862865841344
3489,"[ 5.86092745e-23 -4.60035157e-24  1.65747874e-22 ... -2.99394018e-22
 -9.34637362e-23  8.72186427e-23]",113.0,77.0,0,-0.013,-0.119,610,6.854714676631443
3490,"[-1.83411134e-24  1.00840220e-22  5.42900615e-23 ...  2.86031090e-22
 -2.30603282e-22  2.80084070e-22]",62.0,45.0,1,0.028,0.077,610,3.568400261676809
3491,"[-1.60152061e-22  1.94525093e-22  2.10237494e-22 ... -1.75951547e-23
  2.72420509e-22 -5.15143204e-23]",109.0,16.0,0,-0.215,-0.288,610,1.6307376866379395
3492,"[-1.12751707e-23 -1.33319228e-22  2.76216591e-22 ... -3.49721379e-23
 -4.30109273e-24  5.57827781e-23]",150.0,43.0,0,-0.658,0.391,610,3.731954605820499
3493,"[-2.41035260e-23 -1.65208331e-22  9.96211457e-23 ... -3.44683450e-23
 -5.19186101e-23 -7.50863681e-23]",55.0,18.321,1,-0.266,-0.661,610,1.6442490373607386
3494,"[ 9.43320254e-23 -2.36425731e-23 -1.15657655e-22 ... -1.46011592e-22
  1.54845031e-22  2.91995125e-22]",95.0,63.0,1,-0.093,-0.069,610,5.209859097458377
3495,"[-1.07287486e-22 -2.66101775e-23 -4.29072343e-23 ...  1.99065990e-22
 -1.41425325e-22 -5.74949393e-23]",69.0,28.0,0,0.236,-0.082,610,2.369941249859023
3496,"[-2.48984482e-23 -1.85546407e-22  6.66475923e-23 ... -7.26914403e-23
  2.03362303e-22 -4.16861646e-23]",128.0,23.0,1,0.275,0.559,610,2.4551702111090328
3497,"[ 6.70675047e-23 -2.83886125e-22  2.64035044e-23 ...  2.75144233e-22
 -5.15115081e-23  2.41922130e-23]",149.0,86.0,1,0.35,0.454,610,7.085431956414974
3498,"[ 2.63489542e-22  1.05013106e-22  1.04391702e-22 ...  9.51457052e-23
  1.90563067e-22 -3.47498938e-23]",136.0,27.0,1,0.267,-0.283,610,3.03562162431862
3499,"[-7.52279995e-23  6.49796741e-23 -1.14483085e-22 ... -7.11355418e-23
  9.71375467e-23  5.56167036e-23]",125.0,58.0,2,-0.14,0.7,610,6.203125596336505
3500,"[ 1.39037117e-22 -2.73474467e-22  4.56541585e-23 ... -2.51872981e-22
 -2.67924826e-23  1.48760062e-22]",126.0,93.0,1,0.42,0.036,610,7.640914799562163
3501,"[ 1.72406993e-22  2.20369815e-23  2.24731476e-23 ...  3.33718771e-22
 -2.82519522e-22  1.70086056e-22]",99.0,18.0,0,-0.38,-0.511,610,2.079421358216192
3502,"[-8.02304644e-23  1.72772328e-22 -2.36440736e-22 ... -1.87631241e-22
  1.10630742e-22 -1.94355182e-23]",129.0,48.0,1,0.379,0.655,610,4.711004153011788
3503,"[ 9.80101355e-23  2.92048228e-23 -6.01804144e-24 ...  1.46132474e-22
 -1.19143038e-22 -9.35349482e-23]",88.0,74.0,0,-0.374,0.352,610,5.704022972219154
3504,"[ 2.60954860e-23 -2.87011621e-22  5.87619046e-24 ... -1.49981481e-22
 -4.61931320e-24 -9.40420205e-23]",70.0,47.0,0,0.523,-0.172,610,3.719918828165344
3505,"[-4.08518235e-23  4.53299899e-23  5.12669089e-23 ... -3.51340585e-23
  1.35445687e-22 -2.90137629e-22]",102.0,81.0,2,0.249,-0.611,610,6.280635830591288
3506,"[-5.53918128e-23 -2.31404775e-22  2.42047127e-22 ...  1.35494177e-22
 -1.97042783e-22  2.24190578e-22]",46.0,11.0,1,0.01,-0.586,610,1.0829908780238944
3507,"[-1.74038394e-22  7.93056579e-23 -1.87729423e-22 ... -8.54446626e-23
  1.53290587e-22 -3.39536255e-22]",124.0,22.0,1,-0.27,0.228,610,2.7264307143242084
3508,"[ 1.57853699e-22 -1.12796777e-22 -4.27609075e-23 ... -3.92386520e-23
 -1.61839882e-23 -8.62620092e-23]",40.0,33.0,0,0.362,-0.313,610,2.512424276963378
3509,"[ 5.30453565e-23 -2.28144111e-22  1.65728520e-22 ...  8.36510902e-23
  8.38901230e-23  2.39517922e-22]",112.0,32.0,2,0.109,0.241,610,3.3150676704264708
3510,"[ 9.66324325e-23 -5.67083211e-23 -2.09927003e-23 ...  5.58486670e-23
 -2.27495958e-23  1.50176845e-22]",145.0,145.0,2,0.511,-0.052,610,9.766887683776575
3511,"[-8.39378002e-23 -3.43499734e-23  1.17729149e-22 ...  8.05393338e-23
 -3.68996404e-23  3.15967277e-23]",37.0,10.0,1,-0.209,0.574,610,1.0147465032473182
3512,"[-9.86525190e-23  4.23566932e-23  5.49593542e-23 ... -2.26731824e-22
  2.11183399e-22  5.37805044e-23]",83.0,60.0,1,0.072,-0.382,610,4.830279164364341
3513,"[-5.78986108e-23 -1.27307466e-22 -2.96358233e-23 ...  4.07312810e-23
 -8.28535329e-23 -3.87456889e-23]",88.0,84.0,2,0.477,0.636,610,5.891463217100218
3514,"[-6.87065024e-23  3.66328270e-23 -9.89325692e-23 ...  2.10349429e-22
 -4.73901054e-23  6.09703302e-24]",68.0,22.0,2,0.157,-0.701,610,2.2510830922788787
3515,"[ 2.46240270e-23  4.12005837e-23 -1.31907683e-22 ...  3.39408769e-22
  1.25532710e-22 -1.52333104e-22]",148.0,14.0,0,-0.588,0.39,610,1.4641358819288255
3516,"[ 2.03444084e-23  1.65479133e-22 -4.17541273e-23 ...  8.95255954e-23
  1.79143966e-24 -6.27179876e-23]",77.0,76.0,0,-0.748,-0.324,610,4.918298602029283
3517,"[ 8.78172396e-23 -1.41443736e-22  1.02919657e-22 ...  1.94487709e-22
 -4.86394874e-23 -1.77539531e-22]",116.0,11.0,1,0.713,0.44,610,1.2851737434130572
3518,"[ 1.44756434e-22  1.53463898e-22 -3.96475206e-23 ...  1.77012516e-23
 -1.55519547e-22  1.64395726e-23]",139.0,92.0,0,0.356,0.489,610,7.310322234996778
3519,"[ 4.53234934e-23 -4.50761091e-23 -6.06158092e-23 ... -9.21439219e-23
  1.14600501e-22  1.63674297e-23]",146.0,13.0,2,-0.345,-0.48,610,1.462316684191855
3520,"[ 5.19694774e-23  1.67302031e-22  5.80351621e-23 ... -6.69936158e-23
 -1.56705803e-22  2.93421400e-22]",114.0,61.0,0,0.129,0.328,610,5.652211098734234
3521,"[-2.93127447e-23 -2.05933575e-22 -2.30377076e-22 ... -2.16180098e-22
  8.45000921e-23 -1.84625341e-22]",9.0,8.0,1,-0.72,-0.054,610,0.5045602891808577
3522,"[-1.24849117e-22  9.75610500e-23 -1.28939822e-22 ...  2.86812791e-23
  1.25680294e-22  2.03990734e-23]",33.0,6.0,0,-0.553,-0.177,610,0.5931827992091665
3523,"[-1.81890757e-23  1.98837397e-23  1.05901336e-22 ... -7.64613489e-24
 -4.51406648e-23 -5.40650086e-23]",62.0,6.0,2,0.177,0.729,610,0.7396657136292433
3524,"[-1.78261069e-22  4.90211566e-23 -9.67128757e-23 ...  1.68392704e-22
 -1.94373005e-22  9.26144629e-23]",83.0,6.0,0,0.26,0.36,610,0.7491670203779622
3525,"[ 4.85413919e-23  2.05983289e-23 -1.99153992e-22 ... -2.06344627e-22
  2.85286818e-22  7.51966415e-23]",115.0,80.0,2,0.246,0.353,610,6.687774944788784
3526,"[ 9.14709233e-23  7.19031093e-23  2.47180841e-22 ...  4.61685331e-23
  2.72390696e-22 -1.17288126e-22]",27.0,14.0,1,-0.225,-0.536,610,1.1763098527280351
3527,"[ 8.54153088e-23  4.69797117e-23  3.49878327e-23 ... -4.20074967e-23
 -1.47937980e-22  2.29481515e-24]",67.0,25.0,0,0.036,-0.704,610,2.2863112228410745
3528,"[-7.83393840e-23  4.91885140e-23 -8.17291760e-23 ... -1.17200834e-22
 -1.38836103e-22 -9.91493319e-23]",47.0,44.0,0,0.708,0.666,610,3.168171624424746
3529,"[ 2.94272770e-23 -1.37150691e-22  9.31060117e-23 ...  2.81000203e-23
 -1.48369146e-22 -2.96620904e-23]",138.0,67.0,0,0.416,-0.203,610,6.365956499567406
3530,"[ 1.40699438e-22  2.42037476e-23  2.15773363e-22 ... -1.67579143e-22
  5.39016625e-23 -3.37900135e-25]",73.0,57.0,2,-0.798,-0.019,610,4.3503887663551355
3531,"[ 3.77629731e-23 -2.12781489e-24 -3.56184840e-24 ... -4.51974746e-23
 -8.37192528e-24  8.78182006e-24]",81.0,48.0,2,-0.617,-0.63,610,3.984218763733507
3532,"[ 1.41093625e-22  8.96389777e-23 -1.56314074e-24 ... -8.48649260e-24
  3.10137172e-23  1.19615145e-22]",128.0,126.0,2,0.751,0.265,610,7.860291189494319
3533,"[ 1.22692296e-22  1.32776971e-22  1.10584883e-22 ... -6.19384057e-23
  1.44267833e-22 -5.44676625e-23]",86.0,76.0,0,-0.527,0.223,610,5.69693453783073
3534,"[ 9.16716399e-23  2.08822487e-23 -1.89250511e-22 ...  1.95490003e-22
 -2.10152779e-22 -1.20992477e-23]",86.0,9.0,2,-0.063,-0.593,610,1.220393182326093
3535,"[ 2.46834748e-23 -1.88184777e-22  1.30819590e-24 ...  1.45234305e-22
 -1.21915158e-22  3.31639932e-23]",147.0,27.0,1,0.187,-0.683,610,2.952464729296672
3536,"[-6.70121626e-23 -1.82402727e-23 -1.39055741e-22 ...  8.44173298e-23
 -1.67485498e-22  1.14891876e-22]",120.0,43.0,2,0.411,0.556,610,4.450138737692345
3537,"[-1.47544720e-22 -1.15526861e-22 -9.19182871e-23 ... -2.90665723e-22
  2.14590630e-23 -1.10878264e-22]",121.0,83.0,0,-0.798,0.718,610,6.167189255995065
3538,"[-4.06224717e-23  7.06366276e-23  3.59231381e-22 ...  1.27873724e-23
  1.17426047e-22  3.74803562e-22]",136.0,59.0,2,-0.154,0.076,610,5.565881216621644
3539,"[ 2.64224349e-22  1.28649411e-22  4.88503063e-23 ... -4.98328024e-23
  8.92490565e-23 -1.64111921e-22]",150.0,96.0,0,-0.035,0.588,610,8.315635209469658
3540,"[-7.72089862e-23 -9.55571045e-23 -1.19895162e-23 ...  1.00826031e-22
 -1.43168662e-23  3.33908680e-23]",118.0,52.0,2,0.704,-0.001,610,4.713353545392585
3541,"[-2.09804414e-22  1.16872330e-23  2.09098635e-24 ... -1.40215689e-22
  3.74891881e-23  5.80143094e-23]",18.0,15.0,0,0.269,0.572,610,0.9907462571856142
3542,"[-1.17720801e-22 -1.99543172e-23 -2.08303370e-22 ... -3.23213292e-23
  2.68909868e-23  4.61368378e-23]",126.0,73.0,1,0.671,0.673,610,6.0140200588481125
3543,"[-9.91810463e-23 -1.02685393e-22  3.11796063e-23 ...  1.04036935e-22
  8.28997419e-23  8.39763520e-23]",95.0,26.0,1,0.252,-0.081,610,2.7887401931443496
3544,"[ 9.42727753e-23 -1.98893230e-22  3.34868478e-22 ...  7.04741006e-23
  9.90002223e-25 -1.25060411e-22]",141.0,126.0,0,-0.485,0.094,610,9.054067718128566
3545,"[-3.32097484e-23  1.53621872e-22  1.01313071e-23 ... -2.22190870e-23
 -5.50652690e-23  2.39005398e-22]",68.0,12.0,0,-0.043,0.749,610,1.2801784706161756
3546,"[ 4.80366887e-23 -1.60646065e-22 -1.66523634e-22 ... -3.94714479e-24
 -1.06214545e-22  1.05388954e-22]",62.0,36.0,0,-0.687,0.01,610,3.12783561903182
3547,"[-1.00677052e-22  1.41027708e-22 -1.20404362e-22 ... -6.12389818e-23
 -2.66888549e-22  1.45338586e-22]",80.0,77.0,1,0.709,-0.23,610,5.838967229616797
3548,"[ 6.73594580e-23 -3.92705950e-23  1.42893599e-22 ... -2.13707196e-23
  1.39781877e-22 -1.64103209e-22]",127.0,61.0,0,-0.103,0.685,610,5.832118167870724
3549,"[ 1.66678653e-22  1.81591156e-23  8.68260967e-23 ... -4.86155995e-23
  5.68683381e-23 -1.79816376e-22]",73.0,35.0,0,0.797,0.733,610,2.7908101825731806
3550,"[ 6.46236239e-23  3.34089140e-23 -4.91228900e-23 ...  1.67682495e-22
  5.16177295e-23 -1.54625409e-22]",123.0,29.231,0,-0.761,0.392,610,2.5925260241956423
3551,"[-8.61324869e-23 -1.46842329e-22 -1.53002744e-22 ... -2.63774424e-22
  7.63792616e-23 -2.25211444e-22]",128.0,17.0,2,0.728,0.767,610,1.8378428390308952
3552,"[-1.61797996e-22 -1.32284355e-22 -6.15648478e-23 ... -4.45925805e-23
  8.69806756e-23 -9.23424955e-23]",76.0,28.0,1,0.102,-0.609,610,2.2160235641148254
3553,"[-1.90093554e-22  2.69328264e-22 -1.07546189e-22 ...  4.92850748e-23
 -8.81338340e-23  1.03115981e-22]",131.0,130.0,2,0.716,-0.258,610,8.549134518285738
3554,"[-1.62053871e-22 -9.83379605e-23  7.98772371e-23 ...  1.45590778e-22
 -2.49648151e-23 -9.09552789e-23]",127.0,12.0,2,0.465,-0.61,610,1.3726973503274285
3555,"[-2.19758400e-22 -4.44718721e-24  9.90110495e-23 ... -5.64234578e-23
 -5.39606015e-23 -1.33880917e-22]",120.0,56.0,2,0.539,-0.09,610,5.075583172899281
3556,"[-8.31247076e-23 -1.01113468e-22  8.20693993e-23 ... -7.21665757e-24
  1.50408345e-22  2.30488966e-22]",66.0,43.0,2,0.19,0.707,610,3.2597679576869494
3557,"[-1.70274318e-22 -4.36532780e-23 -8.95883031e-23 ...  5.03837090e-23
  1.85533990e-22  1.14572443e-22]",150.0,42.0,2,0.108,-0.547,610,4.201737528237063
3558,"[-1.21597978e-22 -7.88371245e-23 -3.74534160e-23 ...  1.13821831e-22
 -1.54402931e-22  2.75988111e-22]",25.0,5.0,1,-0.05,-0.041,610,0.5151248343649683
3559,"[ 2.56913061e-23 -8.56283868e-23  1.62695819e-22 ... -1.48462705e-22
 -3.35012350e-23 -1.53524624e-22]",127.0,2.0,0,-0.231,0.418,610,0.28769501336789616
